id,title,location,department,industry,salary_range,work_from_home,company_logo,screening_round,employment_type,required_experience,required_education,is_authentic
10631,Ohio French Creole Bilingual Communication Assistant ,Athens,Health Care Provider,Oil & Energy,,0,1,1,Part-time,Entry level,High School or equivalent,1
15194,Sr/Lead Software Engineer: Ruby on Rails ,New York,Design,Telecommunications,,0,1,0,Full-time,Mid-Senior level,,1
1218,Small Business Benefits Consultant,London,Marketing,Internet,,0,1,0,,,,0
4840,Technical Product Manager,New York,Education,Consumer Services,,0,1,1,Full-time,Mid-Senior level,,1
5396,CTO - Chief Techology Officer,Athens,Marketing,Telecommunications,,0,0,1,,,,1
17511,Administrative Assistant,San Francisco,Customer Service,Internet,,0,0,0,Full-time,,,0
2366,Data Specialist: Advanced Analytics,San Francisco,Design,Hospital & Health Care,,0,0,0,Full-time,Not Applicable,Unspecified,1
17772,Ninestone,New York,Engineering,Hospital & Health Care,,0,0,0,,,,0
8431,Business Architect,Sacramento,Education,Internet,,0,1,0,Full-time,,Master's Degree,1
8040,Senior C# Developer,San Francisco,Other,Consumer Services,,0,1,1,Full-time,Mid-Senior level,,1
7752,Marketing Representative,Athens,Health Care Provider,Marketing and Advertising,,0,1,1,Full-time,Associate,Unspecified,1
17563,Cruise Staff Wanted *URGENT*,New York,Customer Service,Financial Services,,0,0,1,Full-time,Entry level,,0
8025,Association Property Manager,Athens,Design,Oil & Energy,,0,1,0,Full-time,Mid-Senior level,,1
15171,Senior Web Developer,San Francisco,Administrative,Education Management,,0,1,1,Full-time,Mid-Senior level,Associate Degree,1
573,Part-Time Apartment Maintenance & Community Manager,Athens,Design,Financial Services,,0,0,0,Part-time,Associate,Unspecified,1
13067,Youth Worker - Talent Development Manager,Athens,Design,Education Management,19500-24000,0,1,1,Full-time,Entry level,Unspecified,1
16241,Greetings Card Designer Intern,Athens,Education,Education Management,,0,1,1,Other,Internship,,1
17828,Student Positions Part-Time and Full-Time.,New York,Customer Service,Information Technology and Services,,0,0,0,Part-time,,,0
5677, Content Director ,Sacramento,Health Care Provider,Consumer Services,,0,1,0,Full-time,Mid-Senior level,,1
2740,Administrative Assistant,Sacramento,Customer Service,Internet,36000-50000,0,0,0,Full-time,Entry level,Unspecified,0
8451,People & Culture Manager,San Francisco,Administrative,Telecommunications,,0,1,1,Full-time,Mid-Senior level,,1
7474,franciscan st. francis health,Athens,Engineering,Telecommunications,,0,0,0,Full-time,,,0
3604,"Graphic Artist, Tibetan Service",Athens,Administrative,Financial Services,,0,1,0,,,,1
13358,Proposal and Sales Specialist,Athens,Health Care Provider,Hospital & Health Care,,0,1,0,Full-time,Associate,Associate Degree,1
8586,ER Trauma RN,San Francisco,Customer Service,Internet,,0,0,0,Full-time,,,0
17783,PART TIMERS Required For Cash Pay Jobs.,New York,Design,Marketing and Advertising,,0,0,0,Part-time,,,0
1868,SURF (Subsea Umbilical Riser Flowline) Development Engineer,New York,Sales,Consumer Services,,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
17575,Data Entry Admin/Clerical Positions - Work From Home,London,Engineering,Internet,,0,0,0,,,,0
5142,Demonstrator,Sacramento,Education,Information Technology and Services,,0,1,0,,,,1
8594,Medical Surgical RN ,San Francisco,Engineering,Internet,,0,0,0,,,,0
3149,Executive Assistant,San Francisco,Sales,Consumer Services,,0,1,1,,,,1
15752,Senior Sales Engineer,Sacramento,Administrative,Hospital & Health Care,,1,1,1,Full-time,Not Applicable,Bachelor's Degree,1
13959,UI / UX Designer,Athens,Education,Internet,70000-100000,0,0,0,Full-time,Mid-Senior level,Bachelor's Degree,1
4724,Network Administrator,London,Education,Telecommunications,,0,1,1,,,,1
11695,Super Ninja Tech Card,Sacramento,Design,Hospital & Health Care,550000-720000,0,1,1,Full-time,Associate,Bachelor's Degree,1
1996,Customer service/ Data Entry ,Sacramento,Marketing,Internet,,1,0,0,Full-time,Entry level,Unspecified,0
2873,Javascript Engineer (Mobile),Sacramento,Other,Oil & Energy,,0,1,0,Full-time,Mid-Senior level,,1
11763,Client Service Manager,New York,Information Technology,Marketing and Advertising,,0,1,0,Full-time,Mid-Senior level,,0
1103,HELPDESK/USER SUPPORT EXPERT,New York,Education,Oil & Energy,,0,1,0,Full-time,Associate,Bachelor's Degree,1
1060,Android framework Developer in CA,San Francisco,Other,Financial Services,,0,0,0,Contract,,,1
8691,Payroll Clerk,London,Administrative,Oil & Energy,35000-40000,0,0,0,Full-time,Entry level,High School or equivalent,0
13441,Style Art Director,San Francisco,Health Care Provider,Hospital & Health Care,,0,1,0,,,,1
14871,Senior Software Engineer,Athens,Design,Consumer Services,,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,1
8748,Accounts Administrator,London,Education,Oil & Energy,,0,1,1,Full-time,Entry level,,1
17726,Customer Service Rep Call Center,San Francisco,Engineering,Consumer Services,2000-4000,0,0,0,Full-time,Entry level,High School or equivalent,0
697,English Teacher Abroad ,San Francisco,Design,Hospital & Health Care,,0,1,1,Contract,,Bachelor's Degree,1
9280,Customer Service Associate ,Sacramento,Other,Oil & Energy,,0,1,0,Full-time,Entry level,High School or equivalent,1
16953,Sales and Marketing team expanding. Hiring immediately,Athens,Other,Consumer Services,55-125,0,1,0,,,,1
3396,Front End Developer,Athens,Education,Oil & Energy,,0,1,1,,,,1
6529,CALL CENTER REP,London,Health Care Provider,Education Management,30000-40000,0,1,1,Full-time,Associate,High School or equivalent,0
1052,UI Designer,Sacramento,Design,Consumer Services,,0,1,1,Full-time,Associate,Bachelor's Degree,1
2411,UI Designer,Athens,Education,Internet,45000-55000,0,1,0,Full-time,Associate,Bachelor's Degree,1
4879,Ilkey Optician's Business Admin Apprentice Government Funding for 16-18 Year Olds Only,New York,Administrative,Internet,,0,1,1,Full-time,Entry level,High School or equivalent,1
14574,Warehouse Operator ,Sacramento,Design,Hospital & Health Care,,0,1,0,Full-time,,,1
13776,Regional Field Sales Representative,Athens,Health Care Provider,Telecommunications,,0,0,0,Full-time,,,1
7216,Wakefield Trainee Marketing Consultant Apprenticeship Under NAS 16-18 Year Olds Only,London,Education,Financial Services,,0,1,1,Full-time,Not Applicable,High School or equivalent,1
17608,OR Specialty Coordinator,London,Customer Service,Consumer Services,,0,0,0,Full-time,,,0
8478,Senior Software Engineer QA Automation,New York,Information Technology,Consumer Services,,0,1,0,Full-time,,Bachelor's Degree,0
13751,Administration Assistant,Sacramento,Information Technology,Telecommunications,,0,1,0,Full-time,,,1
12966,Operations Manager,Sacramento,Health Care Provider,Telecommunications,,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,1
6635,"HIGH PERFORMANCE COMPUTING SOLUTIONS ENGINEER - Houston, TX",London,Health Care Provider,Marketing and Advertising,,0,0,0,,,,1
16743,A Player,London,Marketing,Computer Software,,0,1,0,,,,1
4119,Sales Rep,Sacramento,Design,Financial Services,,0,0,1,,,,1
17550,Sales manager,London,Engineering,Education Management,50000-60000,0,0,1,Full-time,Mid-Senior level,Unspecified,0
7908,Online Marketing Manager France,London,Marketing,Oil & Energy,,0,1,1,,,,1
6057, Payroll Data Entry Clerk Position - Earn $100-$200 Daily ,New York,Customer Service,Computer Software,250000-500000,1,0,0,Full-time,Not Applicable,High School or equivalent,0
17495,Backend Developer - Employee #2,Athens,Education,Hospital & Health Care,70000-110000,0,1,1,Full-time,Not Applicable,,1
4922,Human Resources Manager,San Francisco,Sales,Computer Software,,0,0,0,Full-time,,,1
3008,Director of Sales,Sacramento,Administrative,Oil & Energy,,0,1,0,Full-time,Mid-Senior level,,1
472,Geologist ,Athens,Engineering,Oil & Energy,,0,0,0,,,,1
1829,Application Support Analyst,Athens,Design,Financial Services,,0,0,1,,,,1
10252,Kitchen manager/Chef,San Francisco,Design,Financial Services,,0,1,0,,,,1
4288,Frac Supervisor,London,Education,Oil & Energy,,0,1,1,Full-time,Associate,High School or equivalent,1
11131,Customer Service Technical Specialist ,San Francisco,Administrative,Telecommunications,,0,1,0,Full-time,Entry level,High School or equivalent,1
16711,Title/Escrow Closer,San Francisco,Education,Telecommunications,,0,1,1,Full-time,Mid-Senior level,High School or equivalent,1
2208,Junior Digital Account / Project Manager,San Francisco,Other,Education Management,,0,1,0,Full-time,,,1
2172,Regional Sales Executive ,Sacramento,Customer Service,Oil & Energy,,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,1
17547,Sales/marketing/advertising,Athens,Information Technology,Telecommunications,,0,0,1,Part-time,Not Applicable,Unspecified,0
9685,Tech Lab Scientist,London,Other,Hospital & Health Care,,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,1
2858,Director of Training,San Francisco,Other,Hospital & Health Care,140000-150000,0,0,0,Full-time,Director,Bachelor's Degree,1
8708,Software Architect,Athens,Other,Financial Services,120000-140000,0,0,0,Full-time,,Bachelor's Degree,1
15315,English Teacher Abroad ,New York,Other,Telecommunications,,0,1,1,Contract,,Bachelor's Degree,1
9460,BH15 1BT Business Admin Apprenticeship government funding 16-18 year olds only!,London,Other,Telecommunications,,0,1,0,Full-time,,,1
17621,Data Entry Admin/Clerical Positions - Work From Home,London,Engineering,Hospital & Health Care,,0,0,0,,,,0
9043,Sourcing Specialist ,Sacramento,Health Care Provider,Internet,,0,1,0,Full-time,Associate,,1
5026,Call Center Representative,Athens,Sales,Internet,1000-2000,0,0,0,Full-time,Entry level,High School or equivalent,0
4808,Administrative Assistant,New York,Information Technology,Computer Software,,0,0,0,Full-time,Entry level,Unspecified,0
6686,CIVIL PROJECT ENGINEER,Sacramento,Customer Service,Marketing and Advertising,,0,0,0,Full-time,,,0
7483,Licensed Practical Nurse  ,London,Marketing,Information Technology and Services,,0,0,0,Full-time,,,0
4738,We need 25 Agents growing company-See below,New York,Marketing,Financial Services,,0,0,0,,,,0
8640,Director of Curriculum & Instructional Design,London,Education,Hospital & Health Care,,0,1,0,Full-time,,,1
6441,Pet Sitters/Dog Walkers Job Opportunity ,Athens,Education,Telecommunications,,0,1,0,,,,1
986,Trafficker,San Francisco,Administrative,Hospital & Health Care,,0,1,1,,,,1
17462,Product Designer,San Francisco,Customer Service,Hospital & Health Care,,0,1,0,Full-time,,,1
358,Financing Auto(car) sales,San Francisco,Information Technology,Information Technology and Services,35000-73000,0,0,0,Contract,Associate,,0
15869,Release Manager,London,Health Care Provider,Financial Services,,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,1
14917,Senior Java Systems Engineer,Sacramento,Health Care Provider,Telecommunications,,0,1,0,Full-time,Mid-Senior level,,1
17678,"Part Time & Full Time Jobs, Cash In Hands.",London,Customer Service,Marketing and Advertising,,0,0,0,Part-time,,,0
17684,Assistant Accountant/immediate start,Athens,Marketing,Education Management,25000-30000,0,0,0,Part-time,,,0
17736,Administrative Assistant,Athens,Customer Service,Internet,,0,0,0,Full-time,,,0
4844,Back-end Developer Python/Django,Sacramento,Sales,Internet,2000-6000,0,1,1,Full-time,Associate,,1
17574,"Part Time Job Work From Home, Daily Pay.",Sacramento,Health Care Provider,Education Management,,0,0,0,Part-time,Not Applicable,Unspecified,0
7253,Senior web developer,San Francisco,Other,Telecommunications,,1,1,1,Full-time,Mid-Senior level,Bachelor's Degree,1
1525,Hacker,Sacramento,Other,Hospital & Health Care,,0,1,0,Full-time,Associate,Unspecified,1
14542,Underwriting Support,Sacramento,Other,Financial Services,,0,1,1,Full-time,,,1
17718,CSR,Athens,Engineering,Computer Software,,0,1,0,,,,0
650,English Teacher Abroad ,London,Administrative,Financial Services,,0,1,1,Contract,,Bachelor's Degree,1
14169,English Teacher Abroad ,London,Education,Financial Services,,0,1,1,Contract,,Bachelor's Degree,1
8950,Production Engineer,New York,Sales,Marketing and Advertising,,0,1,0,Full-time,,,0
17674,Urgently Required Senior VMware and MS Windows Systems Administrator for Qatar.,San Francisco,Engineering,Internet,,0,0,1,,,,0
17595,SAP BW Developer/Architect,Athens,Other,Education Management,,0,0,1,Full-time,,,0
7317,Ux desgin,Sacramento,Sales,Marketing and Advertising,,0,0,1,Full-time,Entry level,,0
14527,Wireless communications networking,Athens,Design,Telecommunications,,0,1,1,,,,1
9089,Mobile Developer-Back End,Athens,Engineering,Oil & Energy,,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
11375,Senior Visual Designer,New York,Education,Hospital & Health Care,,0,1,0,Full-time,Mid-Senior level,,1
16384,Junior Marketing Coordinator ,Athens,Design,Oil & Energy,,0,1,1,Full-time,,Bachelor's Degree,1
9404,Senior PHP Developer (m/f) - remote,Athens,Education,Internet,,0,0,0,Full-time,Mid-Senior level,,1
5257,Member Coach,London,Other,Telecommunications,,0,1,0,Full-time,,Unspecified,1
5574,Urgent Requirement : Senior Exchange & Active Directory Systems Administrator for Qatar.,London,Health Care Provider,Marketing and Advertising,,0,0,1,,,,0
8328,Advertise for me on eBay  - Part Time ,London,Information Technology,Marketing and Advertising,,0,0,0,Part-time,Not Applicable,Unspecified,0
16704,Senior PHP Developer,San Francisco,Other,Financial Services,,0,1,0,,,,1
4600,Mortgage Customer Service Coordinator (Call Center),New York,Design,Computer Software,45000-65000,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
1408,Data Entry Admin/Clerical Positions - Work From Home,San Francisco,Customer Service,Hospital & Health Care,,0,0,0,,,,0
5304,Email / Web Designer,London,Customer Service,Computer Software,,0,1,1,Contract,,,1
1049,Senior Auditor,London,Education,Hospital & Health Care,75-100,0,0,1,Full-time,Mid-Senior level,Bachelor's Degree,1
471,Customer Service Technical Specialist ,Sacramento,Sales,Consumer Services,,0,1,0,Full-time,Entry level,High School or equivalent,1
5861,Outbound Sales - Telemarketing for Healthcare IT,London,Health Care Provider,Hospital & Health Care,,1,1,1,Full-time,,,1
3724,Senior Geologist,Sacramento,Other,Information Technology and Services,,0,0,0,Full-time,,Master's Degree,0
2939,Technical Sales Specialist,New York,Administrative,Financial Services,,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,1
17831,Payroll Clerk ,San Francisco,Marketing,Internet,,0,0,0,Full-time,,,0
17829,Sales Associate,San Francisco,Engineering,Telecommunications,,0,0,1,,,,0
4812,Sir Awesome,San Francisco,Marketing,Marketing and Advertising,1000-2000,0,0,1,Part-time,Mid-Senior level,Master's Degree,0
4405,New Business Development Manager,Sacramento,Education,Internet,36000-65000,0,1,0,Part-time,Mid-Senior level,Unspecified,1
15751,Area Manager,New York,Design,Computer Software,,0,1,0,Contract,Entry level,,1
5072,Copywriter - English native,Athens,Design,Oil & Energy,,0,0,0,Full-time,Mid-Senior level,Master's Degree,1
9834,Director of Technical Operations,New York,Sales,Consumer Services,,0,1,1,Full-time,Director,Master's Degree,0
10606,New Product Development Project Leader,Athens,Health Care Provider,Internet,,0,0,0,Full-time,,,1
4156,Service Delivery Co-Ordinator ,Athens,Health Care Provider,Oil & Energy,,0,1,0,,,,1
17556,Virtual Admin Assistant,New York,Information Technology,Hospital & Health Care,,1,0,0,,Entry level,Some High School Coursework,0
7968,Alliance Data - Pricing & Profit Analyst Job,Sacramento,Administrative,Computer Software,,0,1,0,Full-time,,,1
3439,FULL-TIME opportunity for  Technical Project manager,Sacramento,Information Technology,Financial Services,80000-85000,0,0,0,Full-time,Mid-Senior level,Bachelor's Degree,0
12872,City Marketing Manager,Sacramento,Information Technology,Consumer Services,,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,1
17633,Accountant,Athens,Marketing,Information Technology and Services,28000-32000,0,0,0,Full-time,Not Applicable,Unspecified,0
11244,Sales Representative,London,Engineering,Internet,,0,0,0,Full-time,Associate,Unspecified,1
